ObjectID,GlobalID,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,Unit_Plot,BEST_Treat,Species,StartCM,EndCM,Length_m,HeightClass,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,,,
1004,2ce2e902-b50a-45e8-b2ea-c6c757e8ff15,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,AMAL2,846,891,0.45,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1815,NA
1722,680be504-1d8f-49ca-aeb7-5903b85aaa75,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,AMAL2,2706,2752,0.46,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-128,NA
1290,10719485-dbc6-4508-8ddd-65a910a2daf1,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,QUGA,2880,2888,0.08,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1656,CHECK
1138,9a7dc2fd-3de5-4122-beca-e0ec6d58fbf5,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,1232,1278,0.46,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1278,CHECK
1726,85b4f3b3-5d47-4549-a321-b69cac3ea96f,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,AMAL2,0,47,0.47,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1875,NA
2246,170017dc-e5fd-4967-9236-8d14d2d11936,32,LonePine,Pre,Control,Yes,BEST,,32,BEST32,NA,AMAL2,1922,1969,0.47,a,,150b717e-0d8d-4d93-aea6-74a46c2a4039,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1531,CHECK
4815,8e0967db-e2ff-4c00-bab8-04f319283064,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,AMAL2,438,485,0.47,b,,2791c5b0-ffea-4b54-b280-630bbfe9f5a9,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,460,CHECK
1261,62af4b0e-8dae-4806-86f9-b60e453f2ba5,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,QUGA,25,27,0.02,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2387,NA
1634,9104d9d8-8ea9-407e-aba5-506886bd122d,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2414,2571,1.57,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-324,NA
1643,dad3d254-38e6-4455-84a4-aa22b5104391,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2895,3000,1.05,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,439,CHECK
952,98efe995-44e1-454b-b9e3-36b46f0bd4af,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,2561,2608,0.47,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2453,CHECK
1023,f46af7b1-4972-4112-a7f6-d997da563649,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,AMAL2,155,202,0.47,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1560,NA
1714,8df1ef4a-fa77-4143-a83c-cf3c98a392ce,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,AMAL2,1762,1810,0.48,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,545,CHECK
1618,790bf574-65c5-45e8-b779-74880b347f36,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1265,1339,0.74,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-202,NA
1621,c58bb5f7-1843-49af-9d5d-61cc178620d0,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1541,1612,0.71,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,537,CHECK
1616,0e83efa3-4375-46c3-a125-0d38cc2a7867,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1075,1142,0.67,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,400,CHECK
2444,aa0100cf-d7d1-4d82-a52e-cbb85ed03bb9,45,LonePine,Pre,LTR,No,BEST,,45,BEST45,90_BA,AMAL2,742,790,0.48,a,,37931d79-f5df-4d80-a085-1af0e355da9a,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-578,NA
1619,e9983da6-ba6e-44df-85d0-b73ea76305db,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1368,1432,0.64,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,249,CHECK
1617,26d857d6-92ba-48c6-98ea-3a6342e1f79f,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1183,1241,0.58,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,383,CHECK
1613,8e14bc06-1413-4794-9f29-a3d80d862250,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,858,912,0.54,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,714,CHECK
1606,37719f5a-1b1f-446a-9c12-8f72e158be18,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,198,251,0.53,b,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1531,NA
1626,862cdba8-b5d3-42d1-b54b-b48864832c8e,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1782,1834,0.52,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1794,CHECK
1604,9b8533fe-c859-478f-9552-3fc770074b7b,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,40,85,0.45,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-883,NA
1615,15ed20e0-7297-4401-92f5-a7b0676835fd,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,968,1011,0.43,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-950,NA
1628,17045046-0a25-4c20-b53c-159e15cfd5a3,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1961,2000,0.39,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-769,NA
1641,a83aabeb-84bd-4e4f-8200-7f202ed94f34,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2769,2805,0.36,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,127,CHECK
1242,7a1f30eb-ed2c-4b78-80be-3646e6941070,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,AMAL2,2678,2726,0.48,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2552,CHECK
886,7ce8496c-ca0a-4e32-aace-3bd81ee2c336,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,174,222,0.48,a,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-1993,NA
1631,b4efc873-334e-4a7a-be2f-5fe62aa71580,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2215,2247,0.32,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,86,CHECK
1630,f10cc965-f3af-42c4-a843-6c9b5b0a725a,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2161,2192,0.31,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1574,CHECK
1125,15e5fabb-5f1b-416e-9027-610852f9fa4f,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,618,666,0.48,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1,CHECK
1609,453b4c1d-eddc-4637-9b53-2af32ace0094,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,665,694,0.29,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,694,CHECK
1101,9e3dfd33-2828-4433-bdc8-ef2c40c3f4a9,64,LonePine,Pre,LTR,Yes,BEST,,64,BEST64,90_BA,AMAL2,0,48,0.48,b,,52378193-4588-4090-94c3-ec22e05c70cd,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2570,NA
1637,088feae5-febb-487e-9069-59348f2cc72b,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,SYRO,2618,2645,0.27,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-130,NA
1867,a5b87e94-3926-47ed-82c0-206c6d221634,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,AMAL2,2775,2825,0.5,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2478,CHECK
1608,8d81e6f9-bfcc-49d2-9a3d-b5a30244da55,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,347,372,0.25,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-440,NA
1612,842b6658-13a7-47b1-beaf-4488c0afdf3e,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,812,836,0.24,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-656,NA
1620,04329d84-b9b6-4ce9-b5c2-c8eb90d740c7,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,SYRO,1492,1516,0.24,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1516,CHECK
1645,b1cb8184-b801-4035-a5f5-2bc93c4ea04b,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,AMAL2,0,50,0.5,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-180,NA
1985,484a5270-6e55-4c0c-a3f4-4730b0c4b989,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,AMAL2,230,280,0.5,a,,1c3a1c11-cd00-4a47-9e51-dfa885b3fb27,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,158,CHECK
1605,b8eca5b4-7559-4624-8b9c-1a6805564bf3,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,122,138,0.16,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2158,NA
1632,32a1f18d-f1a7-4bc4-a4ca-bd22a1cf273b,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2296,2312,0.16,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-384,NA
1639,1f51d9cc-5d90-4e93-a263-347b369a7817,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,2696,2708,0.12,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-165,NA
1642,3f3a210f-176e-44ba-9c4d-d785acb7ad89,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,SYRO,2873,2885,0.12,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,964,CHECK
1627,f741a8f9-1970-4619-b40e-cc0e6b3b3b1e,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1921,1932,0.11,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,292,CHECK
1623,88a165a4-f96f-434f-8040-56a79dca7d73,54,LonePine,Pre,LTR,No,BEST,,54,BEST54,70_BA,QUGA,1640,1645,0.05,a,,3d84e9f0-3fc5-437c-a7b9-301a92b78f74,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-97,NA
1208,f5a0e2ef-8ed3-468f-8421-b96d20feda40,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,1742,2172,4.3,b,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1460,CHECK
1201,39b18cbd-98ed-427d-9a2c-992d094061cc,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,712,906,1.94,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,826,CHECK
4802,14736d89-1efb-4e9f-ba2b-e9d36d64b197,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,AMAL2,80,130,0.5,b,,f8b27263-13f2-4f09-9ccb-fb6df6868a13,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-2198,NA
1211,7563181a-9ad9-4bef-941d-34c582228c6b,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,2328,2439,1.11,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1414,CHECK
1204,bc6001df-3fab-4b51-854c-d14ec01e23c2,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,1025,1126,1.01,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1054,NA
2011,0cf6d6b6-ced7-44f8-b63b-5a61220742bf,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,AMAL2,2180,2230,0.5,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-518,NA
1690,c97d845d-8fac-4749-81d5-3489ecd0c229,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,PRVI,2748,2799,0.51,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,787,CHECK
1209,d082e487-d20c-4336-b542-765a6ce1be0c,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,2012,2066,0.54,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1945,CHECK
1194,a168e279-7c86-4a1f-b289-7e127306d696,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,121,174,0.53,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-754,NA
1202,b9eabd19-d9fd-4546-85c7-4c5a4446a4bf,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,928,961,0.33,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,497,CHECK
1200,11730b4e-1667-4516-9e45-3b2b49f3f454,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,464,495,0.31,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1290,NA
1205,794a0952-041f-4214-9d1e-8a4034685ddb,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,1785,1815,0.3,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-616,NA
2381,aff94b76-c191-4ce6-b515-86324136428c,41,LonePine,Pre,LTR,No,BEST,,41,BEST41,90_BA,AMAL2,2431,2482,0.51,b,,094e8ff0-4b12-419d-a7a6-a0ced6ed8ae0,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,2482,CHECK
1192,5b1a9334-bb8e-4239-9351-d054d2429258,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,0,26,0.26,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-958,NA
1203,5254d951-957a-4711-8394-c9002bd9ed10,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,984,1009,0.25,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-840,NA
1206,1705e022-d104-4a23-87cf-4c13e2637c9b,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,1849,1872,0.23,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-988,NA
2423,d5666be9-5182-422c-8940-e27f894a8647,44,LonePine,Pre,LTR,No,BEST,,44,BEST44,90_BA,AMAL2,2860,2911,0.51,b,,110a9e57-29a6-42fd-8723-725dc98e6829,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,2768,CHECK
1195,8a91afa4-fce6-4844-b16e-b655143e7ab5,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,143,159,0.16,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-273,NA
1198,c862d219-7094-4e7a-8a87-026e55be8b8f,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,432,448,0.16,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2135,NA
1213,2b63bcc8-53da-4c02-851a-8eed72b4d361,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,2583,2595,0.12,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2105,CHECK
891,39159704-7da8-45a7-967a-c58e7a06f451,57,LonePine,Pre,LTR,No,BEST,,57,BEST57,70_BA,AMAL2,490,541,0.51,a,,7432b5f4-b90a-41a6-8086-78ae83c1d634,7/23/2020 14:47,MSI.swindell,7/23/2020 14:47,MSI.swindell,,-1471,NA
1210,450cc4e9-1e09-4483-b0bc-8c67837ea087,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,SYRO,2012,2021,0.09,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1454,CHECK
1166,95e34eb9-f07f-4ceb-aa78-69a83571cd64,58,LonePine,Pre,LTR,Yes,BEST,,58,BEST58,70_BA,AMAL2,567,618,0.51,b,,159156e8-caf3-401f-8b2c-eca74e417f1b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,549,CHECK
1193,f2cc521a-9ac9-4ec9-b82f-18f462b0f97c,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,QUGA,69,74,0.05,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2259,NA
1241,353cc657-b558-437d-98d9-476c3031998c,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,QUGA,2333,2800,4.67,b,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2294,CHECK
998,d4ab28c3-d136-417b-86e6-13ff7b35c19b,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,AMAL2,506,558,0.52,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1669,NA
1679,7eaec761-6a63-4a51-ac00-51c9ce33cc25,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,PRVI,2227,2281,0.54,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2019,CHECK
1217,666f53c2-7343-42cc-b01b-56487e53310e,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,SYRO,262,367,1.05,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-525,NA
1233,95ef0a4e-0531-4ada-8fa9-67fcc2b0bd04,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,QUGA,892,993,1.01,b,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,346,CHECK
1227,cacad8b6-0488-46c4-9fd3-23c67e717911,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,SYRO,647,718,0.71,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-114,NA
2167,d9454794-b29f-4b7d-b31c-7f7717609064,33,LonePine,Pre,Control,Yes,BEST,,33,BEST33,NA,PRVI,832,886,0.54,b,,8177f26d-c120-4905-9637-ca62321d51f1,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-40,NA
1235,edc86969-c55c-480d-bc9c-2bec3eadf3ea,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,QUGA,926,991,0.65,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1416,NA
1013,451793f3-d5c3-4cab-a3c6-eb2d1b9e9dd1,62,LonePine,Pre,LTR,Yes,BEST,,62,BEST62,90_BA,AMAL2,2407,2461,0.54,a,,5fd51b41-530b-43bb-805d-8aabef1adfc9,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,619,CHECK
1238,b97be22a-3471-4e2b-a919-429fa6c05b05,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,SYRO,1842,1899,0.57,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-871,NA
1244,0e9b7c98-24b3-4f46-9683-f78c94f53f34,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,QUGA,2770,2821,0.51,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2680,CHECK
1648,90a9da59-86b5-46d3-b838-45da320ec9b0,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,AMAL2,141,196,0.55,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2042,NA
1240,2c123eb7-e8b7-40fb-9de5-2a1055eafdbb,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,SYRO,2238,2284,0.46,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1384,CHECK
2477,32e166aa-a04f-48a0-8376-1795c5fbddfc,49,LonePine,Pre,LTR,No,BEST,,49,BEST49,70_BA,AMAL2,900,955,0.55,b,,3bd0233e-8bc9-43e9-b3d2-551fce73bd08,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell,,646,CHECK
923,09413fb6-b219-4663-854e-f511fbf9a30e,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,309,365,0.56,b,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,31,CHECK
924,ab5ddc4e-fcec-4089-b9d2-b262b474d07c,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,334,391,0.57,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-805,NA
1237,9f21bb90-fe23-47a3-8043-755059036656,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,SYRO,1196,1226,0.3,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1652,NA
1245,e90b12ba-2aa9-402d-aaf8-ec9956860426,56,LonePine,Pre,LTR,Yes,BEST,,56,BEST56,70_BA,SYRO,2878,2903,0.25,a,,824f0609-8a50-4016-8354-08ce2db21c3f,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,327,CHECK
4808,ec4577e2-9f72-4b1d-98df-eb16e445c5de,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,AMAL2,2576,2634,0.58,a,,f8b27263-13f2-4f09-9ccb-fb6df6868a13,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,2136,CHECK
